index,text
55066,सीमावर्ती इलाकन में रहे वाला लोगन में सुरक्षा बोध के विकसित करे के जिम्मेदारीयो बीएसएफ के दिहल गईल बा
55073,लेकिन बियाह की रसम से ठीक पहिले लोगन के चन्दन आ गुंजा की प्रेम क पता चल जाला आ तब चन्दन आ गुंजा क बियाह हो जाला
55079,ऊ अपने काम में चटकवाही के वजह से केन्द्र सरकार क स्वास्थ्य सलाकार बन गईलीं आऊर दुनिया भर में अपने काम बदे जानल गइलीं
55082,रपट के मोताबिक यान एह बचल ईंधन में कई साल ले मंगल के चारों ओर परिकरमा क सके ला
55083,सारनाथ भारतीय राज्य उत्तर प्रदेश के पूरबी हिस्सा में मौजूद शहर बनारस से करीब दस किलोमीटर दूर उत्तर पच्छिम दिशा में एगो अस्थान बा जहाँ भगवान बुद्ध आपन पहिला उपदेश दिहलन
55085,जैन धर्म के इग्यारहवाँ तीर्थंकर श्रेयांशनाथ के भी जनम एही जगह से थोड़ी दूरी पर भइल रहे जे से सारनाथ क महत्व जैन धर्म के माने वालन में भी बा
55087,राजा ए बात से प्रभावित हो के हरिना कुल के शिकार कइल छोड़ दिहलें आ एही अस्थान पर हरिना कुल खातिर एगो अभयारण्य बनवा दिहलन जहाँ केहू हरिना के शिकार न करे
55093,अशोक के परसिद्ध सिंह स्तंभ भी धमेक स्तूप के बगले में लगावल गइल रहे जेकर मुकुट वर्तमान में सारनाथ म्यूजियम में रखल बा आ जेकर आकृति ले के भारत के राजचीन्हा बनावल गइल हवे
55094,इ भारतीय पुरातत्व सर्वेक्षण बिभाग के म्यूजियम ह जहाँ सारनाथ के खोदाई में मिलल बिबिध प्रकार के चीज संरक्षित क के रखल गइल बा
55096,वर्तमान में एकर चबूतरा भर बचल बा जे सारनाथ के परसिद्ध धम्मेक स्तूप के बगल में पच्छिम ओर मौजूद बा
55108,कई गो प्राचीन झील अब लगभग समाप्त होखे की कगार पर बाड़ी जेवन पाहिले काफ़ी विस्तार वाली रहलीं
55114,ए कर लोड कम करे खातिर मुग़लसराय में टीशन बा आ उहो भारत की सबसे व्यस्त रहेवाला इस्टेशनन में गिनाला
55117,कई सारा मंदिर सभ के नाँव ओह देस के नाँव पर बा जहाँ के लोग इनहन के बनवावल हवे
55121,एकरे बगल में मौजूद शहर पड़रौना के बारे में अनुमान बा कि पनरहवीं सदी में इहाँ राजपूत मदन सिंह के राज रहे
55122,बुद्ध के परिनिर्वाण स्थल पर अशोक द्वारा स्तूप बनवावल गइल आ एह जगह के तीरथ के रूप में परतिष्ठा भइल
55129,अपना पाप के प्रायश्चित खातिर राजा दशरथ महादेव के पूजा कईले उ स्थान आज भी महाहर महादेव मंदिर के नाम से मरदह ब्लाक में ह
55131,बाकी कुछे दिन के बाद ऊ गौसपुर से थोड़की दूर पे गाजीपुर नाव के एगो नया शहर बसा आपन राजाकाज के ठेकाना बदल लिहलें
55137,ए मुद्दा के हल करे खातिर गाँधीजी बिचा में क रास्ता निकाल के कहलें कि ब्रिटेन के भारत के राज्य क दर्जा देवे खातिर दू बरिस क समय दिहल जाई आ अगर अइसन ना भइल तब कांग्रेस पूर्ण राजनीतिक स्वतंत्रता खातिर एगो राष्ट्रीय संघर्ष शुरू करी
55145,भगवान बुद्ध अपनी शिक्षा से मध्यम मार्ग क उपदेश दिहलीं जेवना क अर्थ होला इन्द्रिय सुख मे लिप्त रहला आ सारा इन्द्रिय सुख की निषेध की बीच के मार्ग
55150,ज्यादातर लोग इहे मानेला कि गौतम गोत्र की शाक्य क्षत्रिय राजा शुद्धोदन जेवन कपिलवस्तु के राजा रहलें आ महारानी महामाया देवी कि पुत्र की रूप में उहाँ के जनम भइल आ सिद्धार्थ नाँव धराइल
55153,कहानी की मुताबिक राजकुमार के जनम पूर्णिमा के भइल जेवना के आज बुद्ध पूर्णिमा की रूप में मनावल जाला
55158,जीवन कि दुःख के परिचय पा के जीवन से बैराग आ सत्य की खोज में निकलला के बौद्ध कथा में महाभिनिष्क्रमण कहल गइल
55161,एकरी बाद उहाँ के योगी लोगन की संगत में जा के कठोर योग साधना कइलिन लेकिन ए से उहाँ के संतुष्टि ना मिलल
55178,कबीर के रचना सभ के अंश सिख धर्म के पबित्र ग्रंथ गुरु ग्रंथ साहिब में भी शामिल मिले ला
55180,पड़रौना या पडरौना भारत देश की उत्तर प्रदेश राज्य की उत्तरी पूरबी सीमान्त इलाका में एगो छोट खन शहर बा जेवन जिला कुशीनगर के मुख्यालय हवे
55182,वर्तमान समय में ई शहर कुशीनगर जिला के मुख्यालय बा आ आसपास की इलाका की लोगन के बाज़ार से ले के शिक्षा आ रोजगार के मौका उपलब्ध करावत बा
55187,जमीन जलोढ़ चट्टान से बनल बा आ ई जलोढ़ हिमालयी नदियन की द्वारा ले आवल अवसाद की निक्षेप से बनल बा
55196,मुस्लिम आक्रमण के बाद बौद्ध लोग एह अस्थान के छोड़ के भाग गइल आ ई बौद्ध तीर्थ बिलुप्त हो गइल
55200,कुशीनगर के पच्छिम ओर गोरखपुर में मौसम बेध वाला इस्टेशन बा जहाँ के आँकड़ा एह जिला का प्रतिनिधित्व करे वाला मानल जा सके ला
55207,उदित नारायण पोस्ट ग्रेजुएट कालेज उदित नारायण स्नातकोत्तर महाविद्यालय कुशीनगर जिला के पड़रौना शहर में शिक्षा के एगो प्रमुख केन्द्र बा
55212,एशिया के परिभाषा दिहल जाला कि ई यूरेशिया के अइसन हिस्सा हवे जे यूराल परबत के पूरब में बा
55221,समुद्रन की नीचे ई कम मोट समुद्री बेसाल्टिक भूपर्पटी के रूप में मिलेला त महाद्वीपन की नीचे एकर बिस्तार ढेर गहराई ले पावल
55244,परंपरागत रूप से हिमालय परबत के दर्रा सभ से हो के कई गो रस्ता द्वारा भारत आ तिब्बत के बीच ब्यापार होत रहल बा जे अब भारत आ चीन के बीच के तनाव के चलते बहुत खराब स्थिति में पहुँच गइल बा
55245,मुख्य रूप से ई एंटीसेप्टिक होले आ ए में पानी क मात्रा बहुत पावल जाला एही से नमी पैदा करे खातिर इसेमाल होले
55248,ए गो टीम में इगारह गो खेलाड़ी होला जवना में ए गो गोलकी अइसन होला जे गेना के अपनी पेनाल्टी एरिया की भीतर हाथ से पकड़ सके ला नाहीं त बाकी कौनो खेलाडी के गेना के हाथ से ना छुए के रहेला
55254,लेकिन बजार में होटल आ ढाबा पर ए के तंदूर में सेंकल जाला तब ए के तंदूरी रोटी कहल जाला
55255,हर दाना के बीच में एक ठो उज्जर बीया होला आ एकरा चारों ओर रस भरल रहे ला
55260,आमतौर पर पर्यावरण की जवनी अंग में प्रदूषक चीज क प्रवेश होला ओही की नाँव पर ओ प्रकार का भी नाँव रखल जाला
55263,दैलेख जिला दैलेख जिला नैपाल देस की मध्य पश्चिमांचल विकास क्षेत्र आ भेरी अंचल का एगो जिला हवे
55274,जब आपस में मिल के ई बुन्नी बड़ होजाली तब पृथ्वी की गुरुत्वाकर्षण से खिंचा के जमीन की ओर गिरे लागेली जेवना के बरखा कहल जाला
55277,कुम्भ मेला में पूरा भारत से हिन्दू तीर्थ यात्री लोग अस्नान करे खातिर एकट्ठा होला आ पूरा विश्व से लोग एके देखे खातिर आवेला
55283,छाने में ए के खाली एक बेर उलातल जाला आ जब ई पूड़ी फूल जाले आ दुनो ओर इन्हन क रंग ललछहूँ हो जाला तब कड़ाही से निकाल लिहल जाला
55287,पुरनिया लोग बतावेला की पाहिले सोनपुर मेला संगम के भीरी लागत रहे लेकिन अब संगम दूर घूसुक गइल बा
55288,एकर मुख्या वजह केरल से आवे वाली हाथियन के बेचे प कचहरी के रोक लगवल कहल जात बा
55297,चौथी सदी से तिसरी सदी ई॰ पू॰ की समय में भारत की अधिकतर इलाका पर मौर्य साम्राज्य क अधिकार रहल
55298,पुरा भारत में जुलाई से अक्टूबर ले मानसून के बरखा होले जबकि पच्छिमी हिमालय आ तमिलनाडु की समुंद्र की किनारे वाला हिस्सा में जाड़ा में बरखा होले
55305,फुलवन के घाटी नेशनल पार्क फुलवन क घाटी उत्तराखण्ड में चमोली जिला में एगो घाटी बा जेवन फूलन की ढेर सारा प्रजाति खातिर जानल जाला
55307,कर्क रेखा भारत की बीचोबीच से हो के जाले आ भारत की आठ गो राज्यन से हो के गुजरेले
55314,विभिन्न प्रान्त में ए त्योहार के मनवले क जेतना अधिक रूप प्रचलित बा ओतना कौनों अन्य पर्व में नइखे
55316,एकही बर्तन में बहुत आसानी से बनवले की सुविधा की चलते खिचड़ी एगो पसंदीदा कैम्प फायर बानगी ह
55317,कहानी की अनुसार एगो बैताल शमसान में पेड़ पर लटकल रहेला जेवना के राजा बिक्रम अपनी कान्हीं पर उठा के ले जालें
55325,भारतीय चेतना के इनका रचना सभ में एतना सुघर निरूपण होखे के कारण कुछ बिद्वान लोग इनका के राष्ट्र कवि के दर्जा देवे लें
55327,साहित्य में औदार्य गुण के बदे कालिदास के बिसेस परेम हवे आ ऊ अपना शृंगार रस प्रधान साहित्य में भी आदर्शवादी परंपरा आ नैतिक मूल्य के यथा उचित धियान रखले हवें
55330,असहयोग आंदोलन सविनय अवज्ञा आंदोलन अंग्रेजों भारत छोड़ो घाना घाना गणराज्य चाहे घाना अफ्रीका में गिनी की खाड़ी की तीरे एगो देश बा
55336,अंदरूनी सौरमंडल में सौरमंडल के अइसन हिस्सा आवे ला जे में टेरेस्ट्रियल ग्रह आ एस्टेरॉइड पेटी के शामिल कइल जाला
55340,हिंदी में इन्हन के क्षुद्रग्रह कहल जाला जबकि अंगरेजी में एस्टेरॉइड्स के अलावे इनहन के प्लेनेटॉइड्स भी कहल जाला
55349,उनकर पहिला नौ गो उपन्यास रूसी भाषा में रहे बाद में अंगरेजी में भी लिखे लगलें लेखक की आलावा उनके तितली निरेखेवाला आ शतरंज क समस्या बनावेवाला की रूप में भी जानल जाला
55353,उपन्यास सामान्य रूप से एगो लम्बा आ बिस्तार लिहले कहानी होखेले जेवन पात्रन की जीवन की एगो लम्बा समय की आधार बना के लिखल जाला
55358,अगर एक सूर्योदय के समय कौनों तिथि रहल जे अगिला सूर्योदय के भी रहि गइल तब अगिला दिन के भी उहे तिथि होखी
55360,रूस क विस्तार यूरोप आ एशिया दुन्नों महाद्वीप में बाटे लेकिन सांस्कृतिक रूप से एके यूरोप क हिस्सा मानल जाला
55365,यूरेशिया एगो विशाल भूभाग हवे जेवन वास्तव में एगो महाद्वीप हवे लेकिन परंपरागत रूप से एके यूरोप आ एशिया दू गो महाद्वीप मानल जाला
55367,ई दुनिया क दूसरा सभसे छोट महाद्वीप हवे बाकी इहाँ क लोग ओउर दुनियां में जा के आपन उपनिवेश बना के शासन कइलें
55374,यूरोप से अफ़्रीका के भूमध्य सागर अलगा करे ला आ एशिया से ई लाल सागर की द्वारा अलग होला
55377,महुआ टीवी महुआ टीवी भोजपुरी भाषा के एको जनरल एंटरटेनमैंट चैनल बा जोहन लगभग सभी तरह के भोजपुरी प्रोग्राम दिखावल रहल बाटे
55382,एकर भोजन मुख्य रूप से पनिहा जीव जंतु होलें जिनके शिकार ई पानी में एक जगह स्थिर खड़ा हो के लगे अइला पर चोंच मार के भी करे ले आ किनारे पर खड़ा होके लगे के छिछला पानी में लपक के भी पकड़े ले
55383,खड़ा होखला पर लगभग एक मीटर के ऊँचाई वाली ई चिरई सभ के सयान सदस्य के वजन लगभग होला
55389,ई भारत में बिसेस रूप से पूर्वोत्तर भारत में पावल जाले आ एकर दाओ मैना राजा नाँव आसाम में हवे
55393,ई देसी सुग्गा नियर ना हवे जेवन खुलता जंगली हिस्सा में भी रहे बलुक ई हमेशा घन जंगली इलाका में रहल पसंद करे ला
55410,संसाधन भूगोल के मुख्य सवाल ई बा की पृथ्वी पर सीमित मात्रा में पावल जाए वाला संसाधन सभ कइसे मनुष्य के असीमित मांग के पूरा क सके लें
55413,मतलब की अइसन औजार आ उपकरण सभ के सेट जिनहन के इस्तेमाल भूगोलीय आँकड़ा के अध्ययन भा बिस्लेषण करे में मददगार होखे
55418,संचालन की मामिला में भी यह नहर अजबे बाटे काहें कि ई दुनिया क अकेल अइसन जलमार्ग हवे जहां कौनों जहाज क कप्तान अपनी जहाज का कंट्रोल छोड़ के पूरा तरह ओके पनामा कि लोकल विशेषज्ञ कप्तान के सौंप देला
55442,एक तरह से देखल जा त ई बड़हन खानी झील होले जवना के परंपरा में बड़ आकर की वजह से सागर कहल जाला
55451,प्राकृतिक बिज्ञान प्रकृति विज्ञान या प्राकृतिक विज्ञान की भीतर ऊ सारा विज्ञान आ जालें जिनहन क संबंध प्रकृति से बा
55463,हिंदू धर्म में एह नदी के महत्व बा आ पुराण में बर्णित कथा सभ के मोताबिक ई वशिष्ठ मुनि के बेटी हई
55472,मने कि एह लिस्ट में कौनों मुख्य नदी की हेडिंग में जेतने नीचे नाँव होई ऊ नदी ओतने ऊपर की ओर मुख्य नदी में मिलत होई
55474,एही से भूगोलीय रू से भी ई लिस्ट बंगाल की खाड़ी में गिरे वाली नदीन में उत्तर से दक्खिन ओर आ अरब सागर में गिरे वाली नादिन में दक्खिन से उत्तर ओर कि क्रम से बनावल जात बा
55477,नालंदा बिहार में राजगीर की लगे एगो अस्थान बा जवन इतिहास में एगो बहुत बड़हन विश्वविद्यालय आ बौद्ध विहार रहे
55515,पाला हवा में मौजूद नमी के संघनन से की बाद महीन बरफ की परत की रूप में पौघन की पतई पर जम गइल रूप के कहल जाला
55516,बर्फबारी एगो मौसमी घटना हवे जेवना में आसमान से बहुत हलका रुई की फाहा नियर बरफ जमीन की सतह पर गिरेले
55528,पतझड़ क ऋतु साल में एक बेर या दू बेर आवे वाला सीजन हवे जेवना में तापमान आ मौसम की अउरी बिसेसता की कारण पेड़ आपन पत्ता गिरा देलें
55529,पृथ्वी पर उत्तरी गोलार्ध में ई ऋतु अप्रैल से जून ले रहेले जबकि दक्खिनी गोलार्ध में सितंबर से फरवरी ले
55530,भारत में राष्ट्रीय स्तर पर जमीन उपयोग से संबंधित सर्वे क काम नागपुर स्थित राष्ट्रीय मृदा सर्वेक्षण एवं भूमि उपयोग नियोजन ब्यूरो नाँव के संस्था करे ले
55536,विश्व की सगरी भाषा कुल में साहित्य क एगो अइसन विधा पावल जाले जेवना में गद्य रूप में लंबा वर्णन आ जीवन की हर पहलू क वर्णन मिलेला आ एही के नाँव उपन्यास हवे
55545,विवेकानंद के देसप्रेमी संत के रूप में मानल जाला आ भारत में उनके जनम दिन राष्ट्रीय युवा दिवस के रूप में मनावल जाला
55546,लाइफ ओके लाइफ ओके भारत का एगो केबल आ उपग्रह टीवी चैनल बा जेकर स्वामित्व आ निर्माणाधिकार स्टार टीवी की पास आ वैश्विक वितरण अधिकार फॉक्स इंटरनेशनल चैनलस् की पास बा
55563,मनीष सिसौदिया मनीष सिसौदिया भारत की दिल्ली राज्य की पटपड़गंज सीट से आम आदमी पार्टी के विधायक बानीं
55566,काहें से की धरती पर अभिन ले एकर कौनों नमूना ना मिलल रहल आ जबले प्राकृतिक रूप से कौनों खनिज के नमूना न मिल जाय ओकर नाँव न धराला
55574,होमो सैपियंस होमो सेपियंस मनुष्य क प्रजाति हवे जेवना से वर्त्तमान समय क मानुष सभ बिकसित भइल हवे
55577,इ तरिक से राज्य आ राष्ट्रिय राजनीति अइसन भाषावन के लोप होवे के अवस्था बना रहल बा लोग
55595,संप्रभुता विवाद स्तम्भ में उ राज्यन के दिखावल गईल बा जवना के संप्रभुता पर विवाद चल रहल बा
55599,एकरा अन्तर्गत लगभग उहे भूभाग आवत रहल जवन वर्तमान में उत्तर प्रदेश आ उत्तराखण्ड के मिलाके बनत बा
55617,एह काल के नाँव वेद ग्रंथ सभ के नाँव पर रखल गइल हवे जे एह दौर के बारे में उपलब्ध परमान बाने
55626,ई इलाहाबाद में जमुना नदी की किनारे एगो मैदान में लार्ड कैनिंग द्वारा पढल गइल जहाँ आज मिंटो पार्क बाटे
55631,ई सीजन के फसल अक्टूबर से मार्च की बिचा में जाड़ा में होखे लीं आ बसंत में इनहन के कटिया होखे ला
55633,एह इलाका सभ में गोहूँ नियर फसल के कबो कबो नोकसान भी हो जाला काहें कि जाड़ा के बाद बसंत में अचानक गर्मी बढ़े से अनाज भरपूर दाना वाला होखे से पहिलहीं पाके सुरू हो जाला
55641,एह प्रकार से भाषा आ संस्कृति के संबंध नोह् आ मांस नियन एक दूसरा के पूरक बन गईल
55650,कौशांबी जिला कौशांबी जिला उत्तर प्रदेश की इलाहाबाद मंडल में एगो जिला बाटे जौना के मुख्यालय मंझनपुर बा
55663,बहराइच जिला बहराइच जिला उत्तर प्रदेश की देवीपाटन मंडल में एगो जिला बाटे जौना के मुख्यालय बहराइच बा
55715,सूखल आ कड़ेर चट्टान वाला जमीन के किनारा के परिभाषा आ सीमांकन आसान होला जबकि दलदली इलाका सभ में ई बतावल मुस्किल हो जाला कि कहाँ जमीन खतम होत बा आ कहाँ से समुंद्र सुरू हो रहल बा
55728,अइसने बरफ के एकट्ठा होखे से ग्लेशियर के निर्माण होला आ आमतौर पर ई एगो ख़ास किसिम के थलरूप सर्क चाहे कोरी में बने ला
55747,भोजपुरी में झाड़ू या कूँचा के बढ़नी कहल जाला आ एही से मिलत जुलत आकृति के चीज होखे के कारण लोग पुच्छल तारा सभ के भी बढ़नी कहे ला
55749,बीसवीं सदी के पहिला दसक में ऊ आपन पुरान पारंपरिक शैली के छोड़ि के तमाम दूसर विचार आ सिद्धांतन के लेके प्रयोग शुरु कइलें
55750,ए दौर में इ दूनों कलाकारन के बीच प्रतिस्पर्धा के वजह से कला जगत के बहुत नायाब चीज हासिल भइली स
55754,एह घटना के बाद उनकर पिता अपना परिवार क साथे स्पेन के शहर बार्सिलोना आ गइलें आ उहवां के स्कूल ऑफ फाइन आर्ट्स में प्रोफेसर के रूप में अध्यापन कार्य शुरू कइलें
55758,उ अपना पेंटिंग बनावे में कौनो माॉडल आ दृश्य से प्रेरणा लेबे के बजाय अपना यादाश्त आ स्मृति के इस्तेमाल करत रहलें
55767,पो के जासूसी आ रहस्य आधारित कहानी लिखे वाला लोगन में पहिला अस्थान बाटे आ उनहीं के बिज्ञान आधारित गल्प के शुरुआत करे वाला भी मानल जाला
55769,पो के लेखन से पुरा अमेरिके न बलुक दुनिया के लेखक लोग प्रभावित भइल आ उनुकर चलावल रहस्य वाली बिधा पुरा दुनिया में जोर पकड़लस
55776,काफ्का के पिता दबंग किस्म के स्वभाव के रहलन बाकिर उनकर महतारी स्वभाव से शांत आ लजाधुर रहली
55782,चेक भाषा के सामग्री के आलावा इहाँ तुर्की ईरान आ भारत से ले आइल सामग्री भी रखल बाटे
55784,पहिनावा केहू आदमी भा औरत द्वारा पहिनल जाए वाला सगरी चीज के कहल जाला जेवन आम तौर पर सूत से बनल कपड़ा की रूप में होला
55793,यी भारत के पूर्वी भाग में स्थित बा क्षेत्रफल के हिसाब से बिहार भारत का बारहवां सबसे बड़ा और आबादी के मान से तीसरा सबसे अधिक जनसंख्या वाला राज्य ह
55813,चलन में आजकाल्ह जेवना के लिट्टी कहल जात बा ओके परंपरागत रूप से भउरी या भरुती कहल जाय
55833,फिलिम के महत्व फिलिम के दुष्प्रभाव तीज तीज हिन्दू नारी के मनावे वाला बहुत महत्व के पर्व ह
55838,त्रिभुज ज्यामितीय आकृति ह जवन एगो अइसन बहुभुज होला जवना के तीन गो भुजा हो आ तीनो भुजा बिना कवनो अन्य आधार के आपस में जुड़ के तीन गो कोण के निर्माण करेली त्रिभुज कहावेली
55857,अष्टमी तिथि के भोर में सरगही खाए के चलन बा लेकिन सुरुज उगला के बाद से कुछ भी मुँह में ना डालल जाला
55866,आगी उगिलल आगी उगिलल एक तरह के तमाशा हवे जेवना में कलाकार अपनी मुँह से ज्वलनशील द्रव पदार्थ फूँक के आगी के लपट पैदा करे ला आ अइसन बुझाला की ऊ लपट ओकरा मुँह से निकलत बाटे
55871,ई तिहुआर बुराई के चीन्हा रावण पर अच्छाई के प्रतीक राम के बिजय के रूप में मनावल जाला आ एह दिन रावण के पुतला जरा के खुसी मनावल जाल
55882,नव दुर्गा नव दुर्गा हिंदू धार्मिक कथा की अनुसार देवी दुर्गा के नौ गो रूप या अवतार रुपी देवी लोगन के कहल जाला
55906,गंगा थाला गंगा थाला भा गंगा बेसिन ऊ सगरी इलाका के कहल जाला जहाँ के पानी ढाल की अनुसार बह के गंगा में पहुँचेला आ गंगा द्वारा समुन्द्र ले पहुंचावल जाला
55913,भागीरथी भारत के उत्तराखंड राज्य में बहे वाली एगो हिमालयी नदी बा जेवन हिंदू धर्म में सभसे पबित्र मानल जाये वाली गंगा नदी के दू ठो सुरुआती धारा में गिनल जाले
55914,परम्पारा में एकरा के गंगा के मुख्य सोता मानल जाला बाकी जलबिज्ञानी लोग दुसरकी धारा अलकनंदा के मुख्य माने लें काहे से की ऊ एकरा ले लमहर बा
55940,कौनों दुसरा नहर या नदी या झील में पानी ले जाए खातिर बनावल नहर के फीडर नहर कहल जाला
55951,कृत्रिम तरीके से बांध बनावल या पानी के बहाव के मैनेज कइल एकरा संख्या पर खराब असर डाले ला
55966,खेती के हिसाब से देखल जाय त बाँगर जमीन के माटी में कंकर ढेर होला आ ई कम उपजाऊँ होखे ले
55977,सेडिमेंट प्राकृतिक रूप से टूट फूट के जमा होखे वाला पदार्थ के कहल जाला जवन बिभिन्न आकार के टुकड़ा के होला आ जवना से नया जमीनी हिस्सा के रचना में होखे ले
55986,धारा बदलाव नदी के धारा बदलाव या एवल्शन एगो भूआकृतिक आ भूबैज्ञानिक घटना हवे जेवना में नदी तेजी से आपन पुरान बहाव के धारा छोड़ के नई धारा के रूप में बहे लागे ले
55989,डेल्टा वाला हिस्सा में नदी के ढाल बहुत कम हो जाला आ जब अवसाद जमा होला तब अक्सर नदी पुरान बहाव के मार्ग छोड़ के नया रास्ता से बहे लागे ले
55992,हिमालय से निकल के सिक्किम में बहे के बाद ई नदी पच्छिम बंगाल में प्रवेश करे ले आ बांग्लादेश में जा के ब्रह्मपुत्र में मिल जाले
55998,गंगा जल बँटवारा गंगा जल बँटवारा भारत आ बांग्लादेस के बीच में गंगा नदी के पानी के बँटवारा के समस्या आ ओकर समाधान के खातिर समझौता से जुड़ल बाटे
56007,कॉकेशस परबत कॉकेशस परबत एगो परबत तन्त्र बाटे जवन यूरेशिया महादीप में कैस्पियन सागर आ काला सागर के बीच में कॉकेशस क्षेत्र में बाटे
56008,रूस के सोची शहर एही परबत पर स्थित बाटे जहाँ एक बेर जाड़ा के ओलंपिक भी आयोजित हो चुकल बाटे
56015,ई बात हर केस में बहुत क्लियर ना होला की कौनों कवना रेखा के सहारे कौनों परबत चोटी के बगल वाली चोटी से अलग कइल जाव
56017,ई सभ अनियमितता इहे बतावे लीं कि ऊँचाई के गणना में अक्सर सटीकता के बिबाद हो सके ला
56020,उ सर्वश्रेष्ठ अभिनेत्री क एगो राष्ट्रीय फिल्म पुरस्कार और चार श्रेणी में फिल्मफेयर पुरस्कार सहित कई पुरस्कार और नामांकन प्राप्त कईले बाड़ी
56025,ग्लेशियर के काफ़ी हिस्सा के पानी के संपर्क में रहले की कारन एकरे लौटानी के गति तेज हो चुकल बाटे
56032,जाड़ा में मोट बरफ पड़े ला आ गर्मी में पघिलाव के बाद बरफ बच जाला जवना से ई ग्लेशियर रिचार्ज होला
56036,पिट्टा जाति के बाकी चिरई सभ नियर एकर पोंछ बहुत बाहर निकलल ना होले बलुक बहुत छोट होला
56051,कॉस्मोलॉजी के बिज्ञान के रूप में अध्ययन कोपरनिकस के सिद्धांत के बाद शुरू भइल जेकरा बाद ई माने जाये लागल कि ब्रह्मांड के सगरी पिंड एकही किसिम के नियम के अनुपालन करे लें
56064,डोर्सल नर्व कॉर्ड डोर्सल नर्व कॉर्ड कार्डेट संघ के जानवर सभ के भ्रूण में पावल जाये वाली एक तरह के नस होला
56068,ई ऑक्सफोर्ड यूनिवर्सिटी द्वारा संचालित होला आ उहाँ के वाइस चांसलर एकरे खातिर पन्द्रह गो अकैडमिक लोग के नियुक्त करें लें
56074,ख्मेर भाषा ख्मेर भाषा या कंबोडियाई भाषा कंबोडिया के ख्मेर लोगन के भाषा हवे आ कंबोडिया के ऑफिशियल भाषा भी बा
56082,सतरह दिन चलल एह लड़ाई में दुनों ओर से हजारन लोग मारल गइल आ ई दुसरा बिस्व जुद्ध के बाद ई टैंक के सभसे बड़हन लड़ाई भी बनल
56096,बहाई धर्म के मत अनुसार ई धार्मिक स्थान बिना कौनों धार्मिक भेदभाव के सभका खातिर खुला बा आ कौनों धर्म के लोग एह में जा सके लें
56108,बड़ा इमामबाड़ा बड़ा इमामबाड़ा भारतीय राज्य उत्तर प्रदेश के राजधानी लखनऊ में मौजूद एगो इमामबाड़ा के भवन बाटे
56129,ई एक ठो जनरल शब्द हवे जेवना में कौनों बर्गीकरन कइले बिना सगरी हरियाली के समाहित कर लिहल जाला
