index,label
80337,2
80359,2
80363,2
80365,2
80371,2
80379,2
80399,2
80400,2
80402,2
80403,2
80404,2
80421,2
80423,2
80425,2
80442,2
80446,2
80459,2
80468,2
80469,2
80472,2
80474,2
80478,2
80479,2
80480,2
80481,2
80496,2
80497,2
80516,2
80529,2
80530,2
80534,2
80537,2
80565,2
80592,2
80596,2
80597,2
80603,2
80608,2
80628,2
80633,2
80634,2
80652,2
80657,2
80658,2
80662,2
80663,2
80677,2
80683,2
80684,2
80691,2
80692,2
80695,2
80701,2
80703,2
80713,2
80719,2
80724,2
80739,2
80750,2
80752,2
80758,2
80760,2
80763,2
80765,2
80781,2
80785,2
80801,2
80805,2
80807,2
80812,2
80815,2
80816,2
80823,2
80845,2
80856,2
80865,2
80869,2
80871,2
80872,2
80892,2
80898,2
80899,2
80900,2
80904,2
80912,2
80929,2
80939,2
80955,2
80956,2
80961,2
80963,2
80966,2
80973,2
80975,2
80977,2
80978,2
81001,2
81007,2
81009,2
81016,2
81019,2
81033,2
81045,2
81056,2
81057,2
81061,2
81071,2
81077,2
81081,2
81086,2
81092,2
81102,2
81114,2
81118,2
81125,2
81132,2
81135,2
81144,2
81218,2
81224,2
81226,2
81228,2
81234,2
81237,2
81258,2
81261,2
81279,2
81289,2
81295,2
81301,2
81302,2
81308,2
81313,2
81315,2
81327,2
81330,2
81334,2
81335,2
81338,2
81362,2
81363,2
81364,2
81366,2
81368,2
81374,2
81384,2
81395,2
81411,2
81414,2
81416,2
81429,2
81447,2
81457,2
81463,2
81464,2
81465,2
81469,2
81470,2
81474,2
81480,2
81485,2
81488,2
81499,2
81538,2
81539,2
81541,2
81552,2
81557,2
81567,2
81576,2
81582,2
81593,2
81600,2
81610,2
81615,2
81620,2
81627,2
81635,2
81650,2
81653,2
81657,2
81659,2
81667,2
81672,2
81692,2
81702,2
81703,2
81713,2
81723,2
81725,2
81735,2
81740,2
81747,2
81752,2
81760,2
81776,2
81799,2
81828,2
81832,2
81833,2
81842,2
81847,2
81849,2
81862,2
81870,2
81880,2
81886,2
81897,2
81901,2
81902,2
81904,2
81909,2
81911,2
81916,2
81922,2
81934,2
81941,2
81950,2
81954,2
81958,2
81959,2
81961,2
81973,2
81983,2
81993,2
81994,2
81998,2
81999,2
82007,2
82014,2
82035,2
82040,2
82041,2
82042,2
82043,2
82048,2
82050,2
82055,2
82070,2
82075,2
82079,2
82080,2
82083,2
82117,2
82121,2
82131,2
82140,2
82144,2
82170,2
82175,2
82179,2
82183,2
82187,2
82191,2
82193,2
82199,2
82200,2
82204,2
82207,2
82212,2
82214,2
82215,2
82233,2
82238,2
82244,2
82245,2
82246,2
82256,2
82257,2
82262,2
82264,2
82267,2
82275,2
82278,2
82283,2
82289,2
82301,2
82321,2
82323,2
82326,2
82328,2
82330,2
82338,2
82342,2
82351,2
82361,2
82370,2
82378,2
82391,2
82392,2
82393,2
82398,2
82399,2
82409,2
82410,2
82426,2
82442,2
82450,2
82462,2
82471,2
82485,2
82504,2
82510,2
82514,2
82515,2
82521,2
82537,2
82539,2
82541,2
82542,2
82555,2
82572,2
82575,2
82580,2
82585,2
82605,2
82611,2
82615,2
82618,2
82627,2
82632,2
82635,2
82643,2
82644,2
82651,2
82659,2
82685,2
82686,2
82687,2
82689,2
82694,2
82699,2
82700,2
82725,2
82727,2
82733,2
82745,2
82763,2
82769,2
82777,2
82813,2
82820,2
82833,2
82836,2
82854,2
82855,2
82858,2
82863,2
82872,2
82874,2
82885,2
82893,2
82894,2
82899,2
82901,2
82907,2
82909,2
82914,2
82918,2
82925,2
82939,2
82943,2
82946,2
82951,2
82954,2
82957,2
82958,2
82967,2
82978,2
82985,2
82990,2
82994,2
83000,2
83013,2
83015,2
83021,2
83023,2
83025,2
83032,2
83035,2
83038,2
83043,2
83054,2
83055,2
83057,2
83058,2
83064,2
83075,2
83082,2
83083,2
83089,2
83092,2
83095,2
83098,2
83112,2
83115,2
83116,2
83127,2
83131,2
83139,2
83140,2
83147,2
83162,2
83166,2
83167,2
83175,2
83177,2
83189,2
83191,2
83209,2
83211,2
83218,2
83229,2
83245,2
83256,2
83266,2
83267,2
83279,2
83284,2
83285,2
83303,2
83327,2
83337,2
83338,2
83367,2
83372,2
83381,2
83397,2
83405,2
83412,2
83413,2
83427,2
83430,2
83451,2
83457,2
83459,2
83467,2
83468,2
83477,2
83483,2
83487,2
83493,2
83499,2
83503,2
83507,2
83509,2
83521,2
83525,2
83527,2
83536,2
83539,2
83547,2
83551,2
83556,2
83562,2
83574,2
83576,2
83583,2
83600,2
83606,2
83607,2
83611,2
83623,2
83629,2
83630,2
83632,2
83637,2
83639,2
83657,2
83659,2
83660,2
83662,2
83667,2
83673,2
83682,2
83683,2
83694,2
83702,2
83706,2
83710,2
83712,2
83718,2
83720,2
83750,2
83759,2
83771,2
83773,2
83774,2
83776,2
83777,2
83779,2
83790,2
83792,2
83795,2
83797,2
83810,2
83819,2
83828,2
83837,2
83840,2
83841,2
83842,2
83844,2
83846,2
83848,2
83852,2
83859,2
83863,2
83869,2
83876,2
83883,2
83902,2
83909,2
83911,2
83912,2
83929,2
83930,2
83936,2
83940,2
83944,2
83945,2
83948,2
83951,2
83952,2
83961,2
83974,2
83988,2
83994,2
84018,2
84029,2
84032,2
84047,2
84054,2
84056,2
84058,2
84074,2
84075,2
84080,2
84081,2
84094,2
84097,2
84103,2
84106,2
84123,2
84128,2
84140,2
84147,2
84158,2
84161,2
84183,2
84186,2
84187,2
84200,2
84203,2
84212,2
84219,2
84227,2
84234,2
84235,2
84237,2
84249,2
84274,2
84282,2
84292,2
84294,2
84295,2
84299,2
84308,2
84309,2
84312,2
84319,2
84320,2
84330,2
84335,2
84344,2
84345,2
84348,2
84355,2
84368,2
84375,2
84377,2
84378,2
84379,2
84380,2
84382,2
84388,2
84396,2
84399,2
84403,2
84411,2
84412,2
84414,2
84415,2
84419,2
84421,2
84425,2
84458,2
84505,2
84519,2
84525,2
84530,2
84534,2
84544,2
84547,2
84549,2
84558,2
84583,2
84592,2
84593,2
84597,2
84603,2
84612,2
84617,2
84619,2
84632,2
84647,2
84652,2
84653,2
84658,2
84659,2
84662,2
84684,2
84686,2
84697,2
84698,2
84701,2
84702,2
84708,2
84714,2
84720,2
84738,2
84742,2
84745,2
84746,2
84761,2
84762,2
84765,2
84787,2
84792,2
84799,2
84802,2
84806,2
84829,2
84833,2
